Date,Open,High,Low,Close,Volume,Adj Close
2016-01-27,172.600006,174.509995,171.919998,172.279999,209700,171.256642
2016-01-26,170.660004,173.910004,169.979996,173.009995,269000,171.982301
2016-01-25,172.199997,173.25,169.589996,170.360001,379600,169.348049
2016-01-22,171.399994,172.990005,170.240005,172.440002,283100,171.415695
2016-01-21,170.050003,170.979996,167.520004,169.350006,385700,168.344054
2016-01-20,171.470001,172.470001,167.070007,169.720001,297300,168.711851
2016-01-19,174.679993,175.75,170.259995,171.240005,515600,170.222826
2016-01-15,171.419998,174.00,171.25,173.210007,481200,172.181125
2016-01-14,172.929993,175.539993,172.509995,174.550003,243200,173.513162
2016-01-13,176.029999,177.039993,172.770004,172.779999,254900,171.753672
2016-01-12,177.559998,177.559998,173.820007,175.660004,330200,174.616569
2016-01-11,175.559998,176.479996,173.970001,175.649994,386400,174.606619
2016-01-08,177.389999,177.850006,174.929993,175.089996,307200,174.049948
2016-01-07,176.679993,179.429993,176.679993,176.979996,296600,175.92872
2016-01-06,178.740005,180.539993,178.479996,178.860001,300600,177.797558
2016-01-05,181.080002,181.529999,179.259995,180.369995,386900,179.298583
2016-01-04,181.690002,182.479996,179.50,181.080002,278300,180.004372
2015-12-31,185.309998,186.729996,183.089996,183.089996,169600,182.002427
2015-12-30,187.020004,189.00,185.820007,186.059998,138500,184.954786
2015-12-29,185.770004,187.380005,185.419998,187.330002,195700,186.217247
2015-12-28,184.550003,185.350006,183.589996,185.279999,237500,184.179421
2015-12-24,184.059998,185.770004,183.440002,185.070007,72100,183.970677
2015-12-23,185.600006,185.600006,183.770004,184.509995,215900,183.41399
2015-12-22,182.880005,184.679993,181.440002,184.679993,204900,183.582979
2015-12-21,181.660004,182.509995,180.179993,182.429993,254900,181.346344
2015-12-18,181.809998,182.520004,180.320007,181.110001,573100,180.034193
2015-12-17,181.759995,182.839996,181.00,181.910004,244500,180.829444
2015-12-16,185.009995,185.009995,180.330002,181.860001,378200,180.779738
2015-12-15,185.240005,186.600006,183.389999,183.699997,346900,182.608804
2015-12-14,182.809998,184.449997,182.360001,184.179993,267800,183.085949
2015-12-11,182.529999,184.940002,182.229996,182.960007,194300,181.87321
2015-12-10,185.699997,186.889999,183.800003,184.389999,318200,183.294708
2015-12-09,186.559998,188.389999,185.020004,185.389999,264700,184.288768
2015-12-08,188.020004,189.00,186.770004,187.210007,305000,186.097964
2015-12-07,186.860001,189.080002,185.949997,188.820007,345300,187.698401
2015-12-04,183.910004,187.279999,183.669998,186.910004,226500,185.799743
2015-12-03,184.919998,185.399994,182.919998,183.759995,364700,182.668445
2015-12-02,186.869995,186.990005,183.919998,184.520004,225600,183.423941
2015-12-01,184.869995,187.289993,184.259995,186.850006,238800,185.740102
2015-11-30,184.789993,184.940002,183.059998,184.440002,307200,183.344414
2015-11-27,184.600006,185.509995,183.600006,185.419998,81100,183.175414
2015-11-25,185.130005,185.669998,183.869995,184.669998,147700,182.434493
2015-11-24,184.149994,185.740005,182.25,184.800003,232500,182.562924
2015-11-23,185.410004,185.899994,184.380005,185.190002,175400,182.948202
2015-11-20,186.860001,186.860001,185.080002,185.610001,165900,183.363116
2015-11-19,184.190002,186.210007,183.259995,186.059998,234600,183.807666
2015-11-18,181.539993,184.190002,180.710007,184.110001,184500,181.881274
2015-11-17,182.220001,183.279999,180.869995,181.059998,138100,178.868193
2015-11-16,180.630005,182.229996,179.820007,182.080002,189400,179.87585
2015-11-13,181.449997,182.190002,180.300003,181.130005,305600,178.937353
2015-11-12,180.070007,182.470001,180.070007,181.570007,396400,179.372029
2015-11-11,181.559998,182.350006,180.630005,181.679993,273400,179.480683
2015-11-10,179.929993,181.059998,179.850006,181.029999,186800,178.838557
2015-11-09,180.589996,182.050003,179.520004,180.410004,176600,178.226067
2015-11-06,181.059998,181.789993,179.490005,181.089996,242800,178.897829
2015-11-05,179.270004,180.509995,178.949997,179.970001,199600,177.791391
2015-11-04,177.00,179.210007,176.350006,179.199997,355100,177.030708
2015-11-03,178.220001,179.050003,177.110001,177.779999,315500,175.6279
2015-11-02,178.059998,179.369995,177.770004,178.330002,283600,176.171245
2015-10-30,182.259995,182.729996,177.710007,177.970001,274800,175.815602
2015-10-29,182.229996,183.080002,181.169998,182.00,284000,179.796816
2015-10-28,182.270004,182.330002,180.229996,182.190002,280600,179.984519
2015-10-27,179.800003,182.960007,176.490005,181.639999,388900,179.441174
2015-10-26,179.860001,181.190002,179.059998,180.800003,300500,178.611346
2015-10-23,182.460007,182.460007,178.199997,179.270004,465300,177.099868
2015-10-22,180.289993,182.050003,179.820007,181.619995,375100,179.421411
2015-10-21,180.00,180.949997,178.889999,179.210007,157800,177.040597
2015-10-20,177.899994,179.679993,177.300003,179.669998,289400,177.49502
2015-10-19,178.270004,179.070007,176.759995,177.240005,501100,175.094443
2015-10-16,179.070007,179.600006,178.00,178.509995,254800,176.349059
2015-10-15,177.25,178.460007,176.649994,178.210007,292200,176.052702
2015-10-14,176.630005,177.820007,176.50,176.990005,235900,174.84747
2015-10-13,178.179993,179.220001,176.440002,176.449997,218500,174.313998
2015-10-12,176.880005,178.770004,176.039993,178.279999,152600,176.121847
2015-10-09,179.110001,180.00,176.869995,176.880005,277600,174.738801
2015-10-08,176.639999,179.429993,175.449997,178.960007,232700,176.793623
2015-10-07,176.479996,178.039993,175.570007,177.009995,280900,174.867217
2015-10-06,175.130005,176.309998,174.270004,175.339996,259600,173.217435
2015-10-05,175.050003,176.080002,173.979996,175.279999,167300,173.158163
2015-10-02,170.419998,173.660004,170.00,173.660004,218200,171.557779
2015-10-01,173.360001,174.199997,170.639999,172.190002,295300,170.105573
2015-09-30,173.929993,174.00,172.039993,173.339996,338300,171.241645
2015-09-29,170.979996,172.25,170.050003,172.039993,249500,169.957379
2015-09-28,173.570007,175.410004,170.830002,170.960007,272000,168.890467
2015-09-25,175.00,175.610001,173.570007,173.830002,265800,171.725719
2015-09-24,171.839996,173.740005,171.800003,173.320007,215200,171.221898
2015-09-23,172.630005,174.289993,172.550003,172.960007,236700,170.866256
2015-09-22,173.380005,173.660004,171.770004,172.630005,231200,170.540249
2015-09-21,174.289993,175.910004,173.910004,174.619995,294500,172.506149
2015-09-18,174.419998,175.509995,172.619995,172.850006,500400,170.757587
2015-09-17,176.979996,178.199997,175.889999,176.059998,299600,173.92872
2015-09-16,176.669998,177.600006,176.169998,176.809998,240500,174.669641
2015-09-15,177.270004,177.460007,176.039993,176.649994,319700,174.511574
2015-09-14,177.619995,178.380005,176.429993,177.160004,212700,175.01541
2015-09-11,174.830002,177.729996,174.520004,177.25,200200,175.104317
2015-09-10,175.940002,177.300003,174.490005,176.220001,262300,174.086787
2015-09-09,177.149994,178.009995,174.729996,174.940002,309500,172.822283
2015-09-08,174.979996,176.259995,174.139999,175.869995,245400,173.741018
2015-09-04,173.00,174.339996,171.789993,172.949997,258100,170.856367
2015-09-03,175.300003,176.009995,174.449997,174.910004,273000,172.792647
2015-09-02,174.419998,175.350006,172.729996,174.550003,349100,172.437005
2015-09-01,173.100006,175.149994,172.470001,172.970001,454300,170.876129
2015-08-31,174.350006,176.830002,172.729996,175.809998,409500,173.681746
2015-08-28,174.839996,175.199997,173.300003,174.929993,343700,172.812394
2015-08-27,172.949997,175.490005,171.479996,175.360001,389700,173.237197
2015-08-26,170.699997,171.660004,168.309998,170.770004,386800,168.702764
2015-08-25,172.919998,172.919998,167.740005,167.740005,399500,165.709445
2015-08-24,173.669998,174.690002,167.669998,169.809998,578700,167.754379
2015-08-21,180.839996,182.410004,179.320007,179.639999,409600,176.526893
2015-08-20,183.300003,184.00,182.089996,182.259995,265500,179.101485
2015-08-19,185.860001,185.979996,183.809998,184.729996,247700,181.528682
2015-08-18,185.949997,187.369995,185.679993,186.240005,158700,183.012523
2015-08-17,185.070007,186.320007,184.070007,185.960007,234800,182.737377
2015-08-14,185.009995,185.710007,184.270004,185.699997,388400,182.481873
2015-08-13,184.990005,185.779999,184.190002,184.949997,182000,181.74487
2015-08-12,184.300003,184.970001,183.100006,184.899994,270500,181.695734
2015-08-11,184.399994,186.210007,184.399994,185.300003,266400,182.088811
2015-08-10,185.410004,187.029999,185.100006,185.809998,270600,182.589967
2015-08-07,183.789993,184.399994,183.229996,184.229996,174900,181.037346
2015-08-06,184.850006,185.259995,183.119995,184.00,283400,180.811337
2015-08-05,184.660004,184.660004,183.029999,184.429993,249700,181.233878
2015-08-04,183.839996,184.080002,183.00,183.279999,203100,180.103813
2015-08-03,183.419998,183.960007,181.899994,183.779999,229100,180.595148
2015-07-31,183.270004,183.880005,182.690002,183.119995,291900,179.946582
2015-07-30,182.770004,183.800003,181.539993,182.990005,600300,179.818845
2015-07-29,180.059998,183.339996,180.009995,183.210007,647700,180.035034
2015-07-28,183.009995,185.199997,180.00,180.360001,612900,177.234417
2015-07-27,186.380005,188.059998,186.029999,186.550003,303200,183.317149
2015-07-24,188.619995,189.600006,186.490005,187.699997,385100,184.447214
2015-07-23,190.289993,191.050003,188.449997,188.929993,280900,185.655894
2015-07-22,190.25,191.860001,189.339996,190.369995,398000,187.070942
2015-07-21,190.740005,193.979996,189.410004,190.429993,292200,187.129899
2015-07-20,190.800003,192.369995,189.630005,190.610001,316000,187.306788
2015-07-17,191.990005,191.990005,189.75,190.300003,341700,187.002162
2015-07-16,191.050003,192.119995,190.190002,191.539993,211700,188.220664
2015-07-15,189.009995,190.179993,188.210007,190.179993,321800,186.884232
2015-07-14,188.820007,189.970001,187.979996,188.979996,242400,185.70503
2015-07-13,189.100006,189.179993,187.179993,188.889999,314000,185.616594
2015-07-10,187.070007,188.610001,185.970001,187.619995,211600,184.368598
2015-07-09,187.940002,188.610001,184.139999,184.839996,278100,181.636776
2015-07-08,182.160004,187.970001,182.119995,186.199997,515200,182.973208
2015-07-07,186.020004,187.649994,184.089996,187.619995,307100,184.368598
2015-07-06,182.880005,185.800003,182.880005,185.690002,271300,182.472052
2015-07-02,185.820007,186.75,184.610001,184.740005,220900,181.538518
2015-07-01,185.00,186.570007,183.559998,185.800003,426500,182.580146
2015-06-30,182.550003,183.270004,180.899994,182.009995,248900,178.855817
2015-06-29,183.570007,183.899994,181.119995,181.369995,330100,178.226909
2015-06-26,183.410004,185.190002,183.410004,184.509995,319800,181.312493
2015-06-25,184.389999,184.539993,182.529999,183.300003,244200,180.12347
2015-06-24,186.190002,186.869995,184.100006,184.119995,240200,180.929252
2015-06-23,186.600006,186.860001,184.75,186.289993,191500,183.061645
2015-06-22,185.679993,186.550003,184.220001,185.589996,299800,182.373779
2015-06-19,185.660004,186.25,184.240005,184.830002,272100,181.626955
2015-06-18,184.410004,185.820007,183.699997,185.550003,230800,182.334478
2015-06-17,184.039993,184.949997,182.919998,184.100006,235700,180.90961
2015-06-16,182.130005,185.00,181.960007,183.720001,270200,180.53619
2015-06-15,182.419998,183.380005,180.820007,182.330002,185000,179.170279
2015-06-12,184.460007,184.460007,183.039993,183.440002,163500,180.261044
2015-06-11,181.529999,184.889999,180.029999,184.889999,261700,181.685912
2015-06-10,180.229996,182.699997,180.009995,181.75,285200,178.600328
2015-06-09,180.25,180.979996,179.179993,179.279999,183200,176.173131
2015-06-08,182.699997,183.720001,180.050003,180.25,262300,177.126323
2015-06-05,183.660004,184.570007,181.770004,182.610001,212900,179.445425
2015-06-04,182.539993,183.869995,181.550003,182.770004,200300,179.602656
2015-06-03,183.350006,184.449997,182.639999,183.880005,191000,180.693421
2015-06-02,181.699997,183.660004,181.479996,182.589996,199400,179.425768
2015-06-01,181.279999,182.289993,180.050003,182.169998,282400,179.013048
2015-05-29,184.630005,185.00,181.300003,181.509995,468700,177.430946
2015-05-28,183.460007,184.429993,182.179993,184.149994,286100,180.011617
2015-05-27,182.729996,184.440002,182.300003,184.070007,216300,179.933428
2015-05-26,184.220001,184.220001,182.399994,182.979996,198500,178.867912
2015-05-22,184.460007,185.839996,183.580002,184.389999,282000,180.246229
2015-05-21,185.00,186.259995,184.660004,184.869995,310000,180.715438
2015-05-20,185.020004,185.429993,183.759995,185.289993,170100,181.125997
2015-05-19,183.759995,185.630005,182.729996,184.710007,200500,180.559045
2015-05-18,183.330002,184.839996,182.539993,184.600006,218200,180.451516
2015-05-15,184.919998,185.199997,182.820007,183.179993,202000,179.063415
2015-05-14,182.940002,184.820007,182.289993,184.759995,210900,180.607909
2015-05-13,181.970001,182.589996,181.199997,182.490005,212600,178.388933
2015-05-12,181.800003,182.410004,180.869995,182.059998,228300,177.968589
2015-05-11,181.039993,182.449997,180.619995,182.339996,272300,178.242295
2015-05-08,181.25,181.809998,180.119995,181.660004,222000,177.577584
2015-05-07,179.429993,180.580002,178.559998,180.380005,342600,176.326351
2015-05-06,180.449997,180.449997,178.300003,179.699997,240000,175.661624
2015-05-05,180.910004,181.880005,179.119995,179.860001,531500,175.818032
2015-05-04,180.119995,181.419998,180.110001,181.309998,243000,177.235444
2015-05-01,180.50,180.770004,178.869995,180.75,381700,176.688031
2015-04-30,179.009995,180.429993,178.149994,178.910004,303200,174.889384
2015-04-29,179.580002,181.240005,179.089996,179.410004,320900,175.378148
2015-04-28,180.25,182.759995,178.759995,181.279999,448500,177.206119
2015-04-27,182.619995,183.509995,179.610001,180.199997,267800,176.150388
2015-04-24,181.259995,182.779999,180.220001,182.289993,234200,178.193416
2015-04-23,180.789993,182.320007,180.009995,181.660004,266700,177.577584
2015-04-22,179.990005,180.619995,178.270004,180.619995,265700,176.560948
2015-04-21,181.789993,182.929993,178.830002,179.960007,262700,175.915791
2015-04-20,182.699997,182.779999,181.029999,181.589996,261000,177.50915
2015-04-17,182.809998,183.25,180.270004,180.990005,357100,176.922643
2015-04-16,183.25,184.020004,181.830002,183.800003,249900,179.669492
2015-04-15,183.039993,184.220001,182.660004,183.490005,385200,179.366461
2015-04-14,181.089996,183.389999,179.649994,183.350006,450900,179.229607
2015-04-13,180.00,180.660004,179.029999,180.509995,223700,176.453419
2015-04-10,179.850006,180.699997,178.979996,179.960007,397600,175.915791
2015-04-09,179.169998,180.179993,178.509995,180.009995,252000,175.964655
2015-04-08,176.100006,179.300003,175.289993,179.220001,332700,175.192416
2015-04-07,176.75,177.919998,176.009995,176.139999,280100,172.18163
2015-04-06,173.679993,176.850006,173.25,176.729996,305200,172.758368
2015-04-02,173.419998,174.229996,172.740005,173.899994,284600,169.991964
2015-04-01,174.050003,175.210007,172.479996,173.100006,447300,169.209954
2015-03-31,176.100006,176.490005,173.470001,174.00,473500,170.089723
2015-03-30,174.600006,176.809998,174.600006,176.50,319800,172.53354
2015-03-27,174.270004,175.580002,172.860001,173.600006,278600,169.698718
2015-03-26,174.889999,175.490005,174.199997,174.449997,344400,170.529607
2015-03-25,176.399994,177.800003,174.990005,175.130005,259900,171.194333
2015-03-24,177.690002,178.389999,176.139999,176.679993,288200,172.709488
2015-03-23,177.389999,179.529999,177.389999,178.449997,257200,174.439715
2015-03-20,177.039993,177.449997,175.869995,177.089996,497400,173.110278
2015-03-19,177.470001,178.029999,174.940002,176.100006,347800,172.142536
2015-03-18,177.110001,178.199997,175.600006,177.600006,438300,173.608826
2015-03-17,176.339996,177.929993,175.929993,177.339996,291800,173.35466
2015-03-16,177.539993,178.690002,177.520004,177.710007,322000,173.716355
2015-03-13,178.800003,178.800003,176.059998,177.369995,214700,173.383984
2015-03-12,176.369995,178.770004,175.880005,178.610001,214700,174.596123
2015-03-11,174.25,176.050003,173.899994,175.949997,302700,171.995898
2015-03-10,175.75,176.479996,173.190002,173.910004,342100,170.001749
2015-03-09,177.919998,178.029999,174.729996,177.229996,346300,173.247131
2015-03-06,177.330002,178.679993,176.839996,178.080002,214500,173.149382
2015-03-05,178.460007,179.809998,177.559998,178.320007,199100,173.382742
2015-03-04,178.220001,178.529999,177.309998,178.080002,256600,173.149382
2015-03-03,179.410004,179.990005,177.580002,178.550003,175900,173.60637
2015-03-02,178.220001,179.979996,177.570007,179.869995,225000,174.889814
2015-02-27,177.399994,178.960007,176.610001,177.429993,252600,172.51737
2015-02-26,177.00,178.710007,177.00,178.130005,197800,173.198
2015-02-25,179.580002,180.080002,177.600006,177.710007,268200,172.789631
2015-02-24,177.529999,180.440002,177.369995,179.649994,321600,174.675904
2015-02-23,179.229996,179.229996,176.600006,177.690002,378300,172.770181
2015-02-20,178.279999,179.149994,176.059998,178.949997,244800,173.995289
2015-02-19,179.940002,179.949997,178.300003,178.970001,175600,174.014739
2015-02-18,178.800003,179.75,177.309998,179.729996,331300,174.753691
2015-02-17,181.080002,182.309998,178.350006,178.800003,399600,173.849448
2015-02-13,181.830002,183.179993,180.210007,181.419998,315600,176.396901
2015-02-12,182.550003,183.729996,181.539993,182.100006,246700,177.058081
2015-02-11,182.410004,182.889999,181.130005,182.009995,233900,176.970562
2015-02-10,182.220001,182.759995,181.100006,181.899994,271600,176.863607
2015-02-09,181.460007,182.130005,180.589996,181.339996,255700,176.319115
2015-02-06,184.240005,184.610001,181.580002,182.619995,391000,177.563673
2015-02-05,179.080002,182.039993,177.270004,181.830002,318400,176.795553
2015-02-04,175.809998,178.880005,175.119995,177.990005,484300,173.061877
2015-02-03,174.229996,176.490005,172.820007,176.149994,484900,171.272811
2015-02-02,171.399994,173.860001,170.419998,173.550003,311200,168.744808
2015-01-30,171.529999,173.520004,170.570007,171.380005,274100,166.634892
2015-01-29,172.529999,173.520004,170.380005,173.350006,218300,168.550349
2015-01-28,175.160004,175.860001,172.580002,172.639999,233300,167.86
2015-01-27,173.179993,175.839996,172.479996,174.75,219100,169.91158
2015-01-26,172.300003,175.029999,170.320007,174.820007,285300,169.979649
2015-01-23,172.839996,174.440002,172.050003,172.740005,179300,167.957237
2015-01-22,170.75,173.720001,169.339996,173.229996,239500,168.433661
2015-01-21,168.990005,170.179993,167.929993,169.539993,229600,164.845826
2015-01-20,171.919998,171.919998,167.279999,169.169998,447100,164.486075
2015-01-16,167.830002,170.960007,167.830002,170.699997,259500,165.973712
2015-01-15,167.399994,169.059998,166.240005,167.949997,232600,163.299853
2015-01-14,168.559998,168.910004,165.529999,166.990005,223600,162.366442
2015-01-13,171.419998,172.679993,167.279999,169.059998,279700,164.37912
2015-01-12,172.229996,172.800003,168.990005,169.710007,232400,165.011132
2015-01-09,175.100006,175.800003,171.339996,171.600006,305400,166.848802
2015-01-08,171.850006,175.089996,170.919998,174.960007,348200,170.115772
2015-01-07,169.460007,170.929993,168.020004,170.110001,296700,165.400051
2015-01-06,168.320007,169.460007,167.699997,168.970001,395900,164.291616
2015-01-05,167.899994,168.440002,166.699997,167.910004,334200,163.260967
2015-01-02,170.399994,171.309998,167.600006,168.820007,274700,164.145775
2014-12-31,172.419998,174.139999,170.179993,170.300003,148100,165.584793
2014-12-30,171.460007,173.339996,171.100006,172.50,155800,167.723877
2014-12-29,171.160004,173.770004,171.160004,171.600006,146900,166.848802
2014-12-26,172.820007,172.949997,171.399994,171.470001,85900,166.722397
2014-12-24,172.639999,173.169998,171.029999,172.080002,75100,167.315508
2014-12-23,171.529999,172.759995,170.490005,172.320007,171700,167.548868
2014-12-22,172.50,172.660004,170.229996,170.600006,319300,165.87649
2014-12-19,171.75,172.50,170.520004,171.509995,317800,166.761283
2014-12-18,169.940002,171.740005,168.440002,171.740005,354300,166.984925
2014-12-17,167.479996,169.130005,165.960007,168.919998,404700,164.242997
2014-12-16,167.070007,169.210007,166.380005,166.869995,407300,162.249754
2014-12-15,169.220001,170.270004,165.839996,167.800003,337900,163.154012
2014-12-12,170.699997,171.949997,168.940002,168.940002,276800,164.262448
2014-12-11,170.169998,172.970001,170.160004,172.110001,695800,167.344676
2014-12-10,172.559998,172.860001,168.940002,169.199997,381400,164.515243
2014-12-09,175.059998,176.220001,172.059998,172.259995,411300,167.490517
2014-12-08,174.00,176.899994,174.00,176.270004,302900,171.389499
2014-12-05,174.50,176.009995,173.830002,174.449997,195800,169.619883
2014-12-04,174.339996,175.179993,174.130005,174.610001,179900,169.775457
2014-12-03,174.149994,175.860001,173.880005,174.179993,312100,169.357355
2014-12-02,172.770004,173.949997,172.039993,173.460007,385900,168.657303
2014-12-01,173.479996,174.550003,172.059998,172.380005,260200,167.607204
2014-11-28,177.139999,177.139999,175.179993,175.389999,116900,169.610159
2014-11-26,174.470001,175.639999,174.470001,175.630005,242900,169.842256
2014-11-25,175.399994,175.729996,174.089996,174.770004,223100,169.010596
2014-11-24,174.050003,175.550003,173.199997,175.380005,259700,169.600494
2014-11-21,175.240005,175.350006,173.419998,173.479996,226100,167.763098
2014-11-20,171.839996,174.550003,170.550003,173.580002,407000,167.859809
2014-11-19,170.940002,171.100006,169.770004,170.850006,165700,165.219778
2014-11-18,170.070007,172.25,170.009995,170.949997,194500,165.316474
2014-11-17,170.380005,171.300003,169.399994,170.199997,248100,164.591189
2014-11-14,171.169998,172.130005,170.369995,170.740005,206900,165.113402
2014-11-13,170.580002,171.289993,169.169998,170.779999,319700,165.152078
2014-11-12,170.25,171.330002,170.039993,170.139999,195200,164.533169
2014-11-11,171.50,172.059998,170.820007,171.320007,219100,165.674291
2014-11-10,172.440002,172.979996,170.710007,171.50,237600,165.848352
2014-11-07,172.210007,172.570007,171.080002,172.339996,219200,166.660667
2014-11-06,172.229996,172.910004,171.300003,172.139999,260200,166.467261
2014-11-05,172.00,172.990005,171.199997,172.649994,214400,166.960449
2014-11-04,170.759995,171.880005,170.020004,171.550003,178300,165.896707
2014-11-03,171.679993,171.679993,169.759995,170.710007,236700,165.084392
2014-10-31,170.940002,171.369995,169.429993,170.649994,285500,165.026357
2014-10-30,166.899994,169.800003,166.710007,169.509995,264900,163.923926
2014-10-29,166.800003,168.270004,166.360001,167.520004,244200,161.999514
2014-10-28,166.990005,167.50,166.130005,167.029999,267400,161.525656
2014-10-27,165.339996,166.860001,165.100006,166.350006,283600,160.868072
2014-10-24,163.490005,165.429993,163.490005,165.429993,230400,159.978377
2014-10-23,166.00,166.419998,162.970001,163.380005,349200,157.995945
2014-10-22,166.00,166.899994,163.270004,165.160004,386500,159.717285
2014-10-21,162.369995,165.309998,161.970001,165.050003,305400,159.61091
2014-10-20,159.559998,161.50,158.639999,161.149994,264500,155.839422
2014-10-17,160.059998,160.479996,158.199997,160.100006,215600,154.824036
2014-10-16,156.630005,159.490005,155.839996,158.360001,467400,153.141371
2014-10-15,157.880005,159.589996,155.229996,159.00,436900,153.76028
2014-10-14,159.289993,162.020004,159.070007,160.479996,323500,155.191503
2014-10-13,160.479996,162.179993,158.860001,159.050003,272500,153.808635
2014-10-10,160.699997,162.190002,160.110001,160.419998,313700,155.133483
2014-10-09,163.610001,164.139999,160.210007,160.410004,319100,155.123818
2014-10-08,161.460007,163.770004,160.759995,163.649994,441500,158.257037
2014-10-07,161.929993,162.919998,160.169998,161.330002,258600,156.013498
2014-10-06,164.210007,164.729996,161.580002,161.639999,247300,156.31328
2014-10-03,162.619995,164.360001,162.350006,163.869995,267400,158.469788
2014-10-02,160.809998,162.440002,160.770004,161.470001,254200,156.148884
2014-10-01,161.570007,162.949997,160.25,160.539993,387500,155.249524
2014-09-30,160.080002,164.050003,159.600006,162.009995,590200,156.671082
2014-09-29,159.869995,160.690002,159.259995,160.089996,292600,154.814356
2014-09-26,159.75,161.910004,159.570007,161.220001,148800,155.907122
2014-09-25,161.410004,161.660004,159.580002,159.710007,217900,154.446889
2014-09-24,160.580002,162.240005,160.009995,161.729996,248100,156.400311
2014-09-23,162.479996,163.080002,160.630005,160.660004,288700,155.365579
2014-09-22,163.009995,163.710007,162.380005,163.100006,276300,157.725173
2014-09-19,164.00,164.419998,162.809998,163.220001,436400,157.841214
2014-09-18,163.309998,164.559998,163.00,164.059998,175100,158.653529
2014-09-17,163.009995,163.960007,161.929993,163.320007,191100,157.937925
2014-09-16,162.220001,163.949997,161.919998,163.100006,232400,157.725173
